ET.Daily
"2001-03-01",5.14458124980651
"2001-03-02",5.04523559369888
"2001-03-03",5.04001083168665
"2001-03-04",5.25404073319667
"2001-03-05",5.96539654500167
"2001-03-06",8.79541064590612
"2001-03-07",6.32732310509601
"2001-03-08",7.79081495645332
"2001-03-09",8.06110220529643
"2001-03-10",5.75611464768338
"2001-03-11",4.94644902921584
"2001-03-12",4.77335894870367
"2001-03-13",3.81655460201025
"2001-03-14",4.67283441426441
"2001-03-15",6.15032972757844
"2001-03-16",6.27333980604059
"2001-03-17",3.5388931198807
"2001-03-18",3.1021856004449
"2001-03-19",3.36597772038462
"2001-03-20",4.33823275006467
"2001-03-21",3.22909420951682
"2001-03-22",3.20895019770859
"2001-03-23",3.41714000190877
"2001-03-24",4.135797432657
"2001-03-25",3.4833025473379
"2001-03-26",3.31664708349943
"2001-03-27",2.91482106824226
"2001-03-28",3.47612340910942
"2001-03-29",3.49767194674541
"2001-03-30",3.27495144046563
"2001-03-31",3.5900262209985
"2001-04-01",2.90870178493703
"2001-04-02",3.79094231224067
"2001-04-03",4.35527147049924
"2001-04-04",3.30016584285255
"2001-04-05",3.45230455666758
"2001-04-06",3.60118881928704
"2001-04-07",6.11963828987455
"2001-04-08",2.97957255321911
"2001-04-09",2.62434405060077
"2001-04-10",2.51204996612711
"2001-04-11",2.65815623189523
"2001-04-12",2.89359257691407
"2001-04-13",3.10944296047759
"2001-04-14",3.91696938744638
"2001-04-15",3.00504358034505
"2001-04-16",2.24842613180319
"2001-04-17",3.04565513265045
"2001-04-18",4.24725837911021
"2001-04-19",3.02097174394463
"2001-04-20",2.87723965293871
"2001-04-21",2.44347331897885
"2001-04-22",1.91369200390768
"2001-04-23",2.37978010448235
"2001-04-24",2.42582889565372
"2001-04-25",3.73067856640011
"2001-04-26",2.84923187508051
"2001-04-27",2.27266586131833
"2001-04-28",2.132328607556
"2001-04-29",2.87140755785335
"2001-04-30",1.91769122255387
"2001-05-01",2.09115092240712
"2001-05-02",1.72316888868397
"2001-05-03",2.36382584788531
"2001-05-04",1.96041837927379
"2001-05-05",1.69700885440806
"2001-05-06",1.58400707895003
"2001-05-07",1.99773795710855
"2001-05-08",2.42279670319044
"2001-05-09",1.75510279750684
"2001-05-10",1.42142176083806
"2001-05-11",1.55452809385936
"2001-05-12",1.86649123575274
"2001-05-13",2.5626353564545
"2001-05-14",2.73910812055122
"2001-05-15",2.10426203887554
"2001-05-16",1.78507708019601
"2001-05-17",1.22648326452311
"2001-05-18",1.20892873118275
"2001-05-19",1.10267939770684
"2001-05-20",1.11611739364417
"2001-05-21",1.32328752457068
"2001-05-22",1.36446648130717
"2001-05-23",1.33605958652112
"2001-05-24",1.27047006643905
"2001-05-25",2.18513605342716
"2001-05-26",1.92496762162536
"2001-05-27",1.52566192118144
"2001-05-28",1.39393102557949
"2001-05-29",1.01818699456863
"2001-05-30",1.02778959771627
"2001-05-31",1.10027399276
"2001-06-01",1.80572105733297
"2001-06-02",1.99752521690709
"2001-06-03",1.09859097779915
"2001-06-04",1.75447743360835
"2001-06-05",2.68548440397688
"2001-06-06",1.45142819550248
"2001-06-07",1.38379471595072
"2001-06-08",0.874128007241188
"2001-06-09",1.18642671753024
"2001-06-10",1.27576470100987
"2001-06-11",1.52278134964112
"2001-06-12",0.980505700919584
"2001-06-13",1.28686845153585
"2001-06-14",1.52015853040756
"2001-06-15",0.922057314361558
"2001-06-16",1.10654156123718
"2001-06-17",1.03219454962791
"2001-06-18",1.0111025986079
"2001-06-19",0.852794752320664
"2001-06-20",1.00937816352845
"2001-06-21",0.907277068308822
"2001-06-22",1.03464608544264
"2001-06-23",0.964050517612308
"2001-06-24",1.36516056801459
"2001-06-25",1.81626194308778
"2001-06-26",1.23159543167878
"2001-06-27",1.04154151834363
"2001-06-28",1.02000345707582
"2001-06-29",1.00136007451042
"2001-06-30",0.894571624798029
"2001-07-01",1.18807802058293
"2001-07-02",1.70934699114594
"2001-07-03",1.76695871390451
"2001-07-04",2.60939169255915
"2001-07-05",0.802965058119111
"2001-07-06",1.01609801931848
"2001-07-07",0.683421266637627
"2001-07-08",0.743933463807985
"2001-07-09",0.727242702045882
"2001-07-10",1.86702120334412
"2001-07-11",1.2303251108121
"2001-07-12",1.09811244781438
"2001-07-13",1.3688213045671
"2001-07-14",1.32520654608293
"2001-07-15",1.35223909143477
"2001-07-16",1.32197152336861
"2001-07-17",1.36502496632036
"2001-07-18",0.860436966246135
"2001-07-19",0.945882056746391
"2001-07-20",0.836303780694402
"2001-07-21",0.971738685684812
"2001-07-22",1.06758002089443
"2001-07-23",0.861289003759161
"2001-07-24",1.14136048714102
"2001-07-25",1.56307269131679
"2001-07-26",1.19893779200133
"2001-07-27",1.36446209439282
"2001-07-28",1.37954970403521
"2001-07-29",1.1454117422086
"2001-07-30",1.76878876731399
"2001-07-31",2.28268017782179
"2001-08-01",1.73118240563087
"2001-08-02",1.30448325041586
"2001-08-03",1.79107270583487
"2001-08-04",2.40483066170473
"2001-08-05",2.14069247088367
